diagnostic_only,computation_commit,checkpoint_evidence_commit,report_generator_commit,criterion_commit,creation_time_utc,source_checkpoint_dir,input_manifest_path,input_manifest_sha256,rng_resample_provenance,viewed_old_output_statement,left_out_approach,train_clusters,train_rows,point_sigma_a_mps2,profile_u95_sigma_a_mps2,pushes_over_gate,profile_nearly_flat,target_set,anchor_policy
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260720T071112-cd18c5fb:A1,2,81,0.4324639881555937,0.55,True,False,discovery_overlap_3,old_attenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260719T134326-2477345e:A2,22,1535,1.215361566877167,1.3,True,False,pooled_23,old_attenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260719T142919-a76247fb:A1,22,1602,1.2702878315668968,1.35,True,False,pooled_23,old_attenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260719T143404-a76247fb:A1,22,1485,1.4122660966331884,1.5,True,False,pooled_23,old_attenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260719T144941-a76247fb:A1,22,1616,1.2429345584415916,1.3250000000000002,True,False,pooled_23,old_attenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260719T150627-486b0765:A1,22,1566,1.6055011864557402,1.675,True,False,pooled_23,old_attenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260719T160537-f170ead6:A1,22,1493,1.4137015466765235,1.75,True,False,pooled_23,old_attenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260719T163649-f170ead6:A1,22,1543,1.214844326997058,1.3,True,False,pooled_23,old_attenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260719T200816-f170ead6:A1,22,1517,1.4300758458630263,1.5250000000000001,True,False,pooled_23,old_attenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260719T201851-50f9dcc8:A1,22,1511,1.211756226473978,1.2750000000000001,True,False,pooled_23,old_attenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260720T054016-5cebc2b2:A1,22,1483,1.4457796900633137,1.75,True,False,pooled_23,old_attenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260720T062804-c38fd469:A1,22,1518,1.4329167850726212,1.475,True,False,pooled_23,old_attenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260720T071112-cd18c5fb:A1,22,1618,1.477912142789415,1.5250000000000001,True,False,pooled_23,old_attenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260720T071333-cd18c5fb:A1,22,1570,1.296951564436574,1.375,True,False,pooled_23,old_attenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260720T135008-9aa0ef5c:A1,22,1625,1.296459646336883,1.375,True,False,pooled_23,old_attenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260717T095722-a560c093:A1,22,1608,1.1966697292025756,1.2750000000000001,True,False,pooled_23,shadow_unattenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260717T101837-7223cc0c:A1,22,1625,1.194513941748476,1.2750000000000001,True,False,pooled_23,shadow_unattenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260717T102007-7223cc0c:A1,22,1620,1.1572288453030761,1.225,True,False,pooled_23,shadow_unattenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260717T151002-a9753343:A1,22,1625,1.166314921088751,1.225,True,False,pooled_23,shadow_unattenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260717T151717-e179e097:A1,22,1584,1.1738034496226277,1.25,True,False,pooled_23,shadow_unattenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260717T153048-927a4c97:A1,22,1611,1.1498785083668484,1.225,True,False,pooled_23,shadow_unattenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260717T153748-d946830d:A1,22,1605,1.194743297280231,1.2750000000000001,True,False,pooled_23,shadow_unattenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260719T075333-fab49fbf:A2,22,1494,1.1794811790698032,1.25,True,False,pooled_23,shadow_unattenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260719T080255-fab49fbf:A1,22,1582,1.1770367703712274,1.25,True,False,pooled_23,shadow_unattenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260719T134326-2477345e:A2,22,1535,1.3095391230685527,1.375,True,False,pooled_23,shadow_unattenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260719T142919-a76247fb:A1,22,1602,1.1742515009488952,1.25,True,False,pooled_23,shadow_unattenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260719T143404-a76247fb:A1,22,1485,1.3162837143887764,1.4000000000000001,True,False,pooled_23,shadow_unattenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260719T144941-a76247fb:A1,22,1616,1.166446286093104,1.225,True,False,pooled_23,shadow_unattenuated_anchor
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,4d4b0ef13b8e8cbee7263964eba0259087ea72d8,02b32cca996a22f3a44a8757ce2486a747eb706e,2026-07-20T23:19:06.540217+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/adjudicative-regeneration-DIAGNOSTIC-4d4b0ef-20260720T231905Z/checkpoint_input_manifest.json,6e352d4b0ea87650c7904e6096d490a0d62125467c8e13453d1e0180fe739821,Student-t nu=5.0; cluster_bootstrap_n=2200; cluster_bootstrap_seed=20260720; profile grid from archive_harvest_release_fit_v21/run_shadow_residual_diagnostics,385b7eb diagnostics and ordered A-G checkpoint outputs were viewed; this generator emits a post-criterion adjudicative report layer and does not relabel pre-criterion diagnostics.,20260719T150627-486b0765:A1,22,1566,1.2602574197337648,1.3250000000000002,True,False,pooled_23,shadow_unattenuated_anchor
